retriever,display_name,question_zh,question_en,recall,precision,f1,num_recalls
faiss_expand,faiss_expand,路特斯科技的研发投入？研发人员数量？,What is the R&D investment of Lotus Technology?,0.6666666666666666,0.03076923076923077,0.05882352941176471,130
faiss_expand,faiss_expand,路特斯科技的主要竞争优势是什么？,What are the main competitive advantages of Lotus Technology?,1.0,0.12307692307692308,0.21917808219178084,65
faiss_expand,faiss_expand,路特斯科技的远期目标？,What are the long-term goals of Lotus Technology?,1.0,0.12307692307692308,0.21917808219178084,65
faiss_expand,faiss_expand,路特斯科技2024年前9个月的业绩表现如何？,What is the performance of Lotus Technology for the first 9 months of 2024?,1.0,0.07692307692307693,0.14285714285714288,65
faiss_expand,faiss_expand,路特斯科技截止3季度的全球交付数量是多少？增长如何？,What is the global delivery volume of Lotus Technology as of the third quarter? How has the delivery volume grown?,0.7777777777777778,0.1076923076923077,0.18918918918918923,65
faiss_expand,faiss_expand,路特斯科技前三季度生活用车和跑车的交付量分别是多少？,What were the delivery volumes of Lotus Technology's lifestyle vehicles and sports cars in the first three quarters?,0.4,0.03076923076923077,0.05714285714285715,65
faiss_expand,faiss_expand,路特斯科技第三季度的交付量是多少？,What is the delivery volume of Lotus Technology in the third quarter?,0.6,0.046153846153846156,0.08571428571428573,65
faiss_expand,faiss_expand,路特斯科技的毛利率是多少？经营性利润/亏损是多少？,What is the gross margin of Lotus Technology?,0.631578947368421,0.08955223880597014,0.15686274509803919,134
faiss_expand,faiss_expand,路特斯科技的全年销售指引是多少？目前看是否能完成？,What is the full-year sales guidance for Lotus Technology? Is it currently on track to meet this guidance?,0.3333333333333333,0.07692307692307693,0.125,65
faiss_expand,faiss_expand,路特斯科技的最新员工数量？研发人员数量？,What is the latest employee count for Lotus Technology?,0.6666666666666666,0.06153846153846154,0.11267605633802817,130
faiss_expand,faiss_expand,路特斯科技的欧洲市场、中国市场、北美市场分别的销售贡献如何？,"What are the sales contributions of Lotus Technology in the European market, Chinese market, and US market?",0.6666666666666666,0.09230769230769231,0.16216216216216217,65
faiss_expand,faiss_expand,路特斯科技的欧洲、中国、美国分别的门店数量占比如何？,"What is the distribution of Lotus Technology's store numbers in Europe, China, and the United States?",0.8,0.06153846153846154,0.1142857142857143,65
faiss_expand,faiss_expand,路特斯生活用车和跑车的销售占比分别怎样？,What is the sales ratio of Lotus Technology's lifestyle vehicles and sports cars?,0.875,0.1076923076923077,0.1917808219178082,65
faiss_expand,faiss_expand,路特斯科技在2024年有哪些关键性成就？,What are the key achievements of Lotus Technology in 2024?,0.8181818181818182,0.13846153846153847,0.2368421052631579,65
faiss_expand,faiss_expand,路特斯科技的平均MSRP在什么水平？,What is the average MSRP for Lotus Technology?,0.18181818181818182,0.03076923076923077,0.052631578947368425,65
faiss_expand,faiss_expand,路特斯科技在2024年进入了哪些新市场？,What new markets did Lotus Technology enter in 2024?,1.0,0.09230769230769231,0.16901408450704225,65
faiss_expand,faiss_expand,路特斯科技有哪些ESG成就？,What are the ESG achievements of Lotus Technology?,0.8181818181818182,0.13846153846153847,0.2368421052631579,65
faiss_expand,faiss_expand,路特斯的智能驾驶有哪些成就？,What are the achievements of Lotus Technology in smart driving?,1.0,0.18461538461538463,0.3116883116883117,65
faiss_expand,faiss_expand,智能驾驶业务（也就是路特斯机器人）的销售额？,What are the sales figures for the intelligent driving business (Lotus Robotics)?,1.0,0.07692307692307693,0.14285714285714288,65
faiss_expand,faiss_expand,介绍一下路特斯智能驾驶的NOA服务？,Can you provide an introduction to Lotus Technology's NOA (Navigate on Autopilot) service?,1.0,0.07692307692307693,0.14285714285714288,65
faiss_expand,faiss_expand,介绍一下路特斯的Vision80计划和Win26计划,Can you introduce Lotus Technology's Vision80 plan and Win26 plan?,1.0,0.07692307692307693,0.14285714285714288,65
faiss_expand,faiss_expand,路特斯科技2024年1-10月的销量是多少？,What are the sales figures for Lotus Technology from January to October 2024?,0.8,0.06153846153846154,0.1142857142857143,65
faiss_expand,faiss_expand,前10个月欧洲市场和中国市场的销量贡献分别是多少？,What are the sales contributions of the European and Chinese markets for the first 10 months?,1.0,0.07692307692307693,0.14285714285714288,65
faiss_expand,faiss_expand,哪些市场已经在销售Eletre？,Which markets are already selling the Eletre?,1.0,0.07692307692307693,0.14285714285714288,65
faiss_expand,faiss_expand,路特斯的实控人是谁？,Who is the actual controller of Lotus Technology?,1.0,0.07692307692307693,0.14285714285714288,65
faiss_expand,faiss_expand,路特斯是上市公司吗？,Is Lotus Technology a publicly listed company?,0.8,0.06153846153846154,0.1142857142857143,65
faiss_expand,faiss_expand,On which exchange is Lotus Technology Inc's stock traded and what is the stock ticker?,On which exchange is Lotus Technology Inc's stock traded?,0.7,0.1076923076923077,0.18666666666666665,65
faiss_expand,faiss_expand,Tell me more about Lotus management team,Tell me more about the management team of Lotus Technology,0.8,0.06153846153846154,0.1142857142857143,65
faiss_expand,faiss_expand,Who are the core management team of Lotus?,Who are the core management team members of Lotus Technology?,1.0,0.07692307692307693,0.14285714285714288,65
faiss_expand,faiss_expand,路特斯科技全球门店数量是多少？生活用车已经进入多少国家、地区？,What is the number of global stores for Lotus Technology?,0.8823529411764706,0.11538461538461539,0.20408163265306123,130
faiss_expand,faiss_expand,路特斯的主要股东有哪些？,What are the major shareholders of Lotus Technology?,0.8,0.06153846153846154,0.1142857142857143,65
faiss_expand,faiss_expand,路特斯科技在售产品有哪些？价格是多少？,What are the products currently offered by Lotus Technology?,0.75,0.023076923076923078,0.04477611940298507,130
faiss_expand,faiss_expand,截止2季度的全球销量是多少？,What is the global sales volume as of the second quarter for Lotus Technology?,1.0,0.09230769230769231,0.16901408450704225,65
faiss_expand,faiss_expand,预计2024年销量是多少？,What is the expected sales volume for 2024 for Lotus Technology?,0.8,0.06153846153846154,0.1142857142857143,65
faiss_expand,faiss_expand,路特斯的主要竞争优势是什么？,What are the main competitive advantages of Lotus Technology?,1.0,0.13846153846153847,0.24324324324324326,65
faiss_expand,faiss_expand,路特斯的长期战略目标是什么？,What is the long-term strategic goal of Lotus Technology?,0.875,0.1076923076923077,0.1917808219178082,65
faiss_expand,faiss_expand,路特斯科技和LVMH的关系是什么？,What is the relationship between Lotus Technology and LVMH?,1.0,0.1076923076923077,0.19444444444444445,65
faiss_expand,faiss_expand,路特斯科技和路特斯汽车的关系是什么？,What is the relationship between Lotus Technology and Lotus Cars?,0.75,0.09230769230769231,0.16438356164383564,65
faiss_expand,faiss_expand,2024年9月27日LTIL和Geely UK Limited之间签署的股权转让协议，请简述协议内容,"Please summarize the content of the share transfer agreement signed between LTIL and Geely UK Limited on September 27, 2024",0.8,0.06153846153846154,0.1142857142857143,65
faiss_expand,faiss_expand,2024年9月27日签署的股权转让协议完成之后，LTIC的股权结构是怎样的？,"What will be the equity structure of LTIC after the share transfer agreement signed on September 27, 2024, is completed?",0.4,0.03076923076923077,0.05714285714285715,65
faiss_expand,faiss_expand,LTIC向Geely UK Limited转让LTIC股权的转让对价是多少？,What is the consideration for the transfer of LTIC shares to Geely UK Limited?,1.0,0.07692307692307693,0.14285714285714288,65
faiss_expand,faiss_expand,Lotus Technology公告的最近一次融资是什么交易？具体的交易情况是什么样？,What was the most recent financing transaction announced by Lotus Technology? What are the specific details of this transaction?,0.1,0.015384615384615385,0.02666666666666667,65
faiss_expand,faiss_expand,介绍一下Kershaw Health Limited,Can you provide an introduction to Kershaw Health Limited?,0.8,0.06153846153846154,0.1142857142857143,65
faiss_expand,faiss_expand,公司对全球豪华电动车市场持什么观点？对行业竞争怎么看？,What is the company's view on the global luxury electric vehicle market? What is the company's perspective on industry competition?,0.8,0.18461538461538463,0.3,65
faiss_expand,faiss_expand,三款Eletre有什么区别,What are the differences between the three versions of the Eletre?,1.0,0.1076923076923077,0.19444444444444445,65
faiss_expand,faiss_expand,路特斯是否仍在销售燃油车,Is Lotus still selling gasoline cars?,0.5714285714285714,0.06153846153846154,0.11111111111111112,65
faiss_expand,faiss_expand,简述Lotus Technology的公司架构,Please provide a brief overview of Lotus Technology's company structure.,0.7777777777777778,0.1076923076923077,0.18918918918918923,65
faiss_expand,faiss_expand,Lotus Technology是VIE架构吗？,Is Lotus Technology structured as a VIE (Variable Interest Entity)?,0.9333333333333333,0.2153846153846154,0.3500000000000001,65
faiss_expand,faiss_expand,路特斯科技在2024年1季度、2季度、3季度的跑车和生活用车交付量分别是多少？,"What are the delivery volumes of sports cars and lifestyle vehicles for Lotus Tech in Q1, Q2, and Q3 of 2024?",0.8461538461538461,0.16923076923076924,0.28205128205128205,65
faiss_expand,faiss_expand,路特斯科技在2024年1季度、2季度、3季度中国、北美、欧洲、其他市场的交付量分别是多少？,"What are the delivery volumes of Lotus Tech in China, the United States, Europe, and other markets for Q1, Q2, and Q3 of 2024?",0.8,0.18461538461538463,0.3,65
faiss_expand,faiss_expand,路特斯科技是否拥有路特斯品牌？,Does Lotus Tech own the Lotus brand?,0.7777777777777778,0.1076923076923077,0.18918918918918923,65
faiss_expand,faiss_expand,路特斯科技的盈利水平和现金流情况怎么样？,What is the profit level and cash flow situation of Lotus Tech?,0.4666666666666667,0.1076923076923077,0.17500000000000004,65
faiss_expand,faiss_expand,公司如何对待用户的个人数据？,How does the company handle users personal data?,0.9166666666666666,0.16923076923076924,0.28571428571428575,65
faiss_expand,faiss_expand,Kershaw Health Limited与Lotus Technology达成了什么协议？,What agreement has Kershaw Health Limited reached with Lotus Technology?,1.0,0.07692307692307693,0.14285714285714288,65
faiss_expand,faiss_expand,Kershaw Health Limited认购Lotus Technology的债券金额是多少？,What is the amount of bonds subscribed by Kershaw Health Limited for Lotus Technology?,0.6666666666666666,0.06153846153846154,0.11267605633802817,65
faiss_expand,faiss_expand,Kershaw Health Limited与Lotus Technology的交易进展如何？,What is the current status of the transaction between Kershaw Health Limited and Lotus Technology?,1.0,0.07692307692307693,0.14285714285714288,65
faiss_expand,faiss_expand,Lotus Technology在9月和10月的交付量分别是多少？,What were the delivery numbers for Lotus Technology in September and October?,0.8,0.12307692307692308,0.21333333333333335,65
faiss_expand,faiss_expand,介绍一下吉利控股？吉利控股给路特斯科技带来什么助力？,What is Geely Holding? How does Geely Holding support Lotus Technology?,0.9375,0.46153846153846156,0.6185567010309277,65
faiss_hyde(qwen72b),faiss_hyde(qwen72b),路特斯科技的总部位于哪里？,Where is the headquarters of Lotus Technology located?,1.0,0.109375,0.19718309859154928,64
faiss_hyde(qwen72b),faiss_hyde(qwen72b),路特斯科技股票在哪个交易所交易？股票代码是多少？,Where is Lotus Technology's stock traded? What is the stock code for Lotus Technology?,0.7,0.23333333333333334,0.35,60
faiss_hyde(qwen72b),faiss_hyde(qwen72b),路特斯科技的一股美国存托股份【ADS】代表多少股普通股？,How many ordinary shares does one American Depositary Share (ADS) of Lotus Technology represent?,0.8333333333333334,0.07692307692307693,0.14084507042253522,65
faiss_hyde(qwen72b),faiss_hyde(qwen72b),路特斯科技的主营业务是什么？,What is the main business of Lotus Technology?,0.9166666666666666,0.1527777777777778,0.2619047619047619,72
faiss_hyde(qwen72b),faiss_hyde(qwen72b),路特斯科技与路特斯汽车的关系是什么？,What is the relationship between Lotus Technology and Lotus Cars?,0.8571428571428571,0.09836065573770492,0.17647058823529413,61
faiss_hyde(qwen72b),faiss_hyde(qwen72b),路特斯科技与吉利汽车的关系是什么？,What is the relationship between Lotus Technology and Geely Auto?,0.875,0.14285714285714285,0.2456140350877193,49
faiss_hyde(qwen72b),faiss_hyde(qwen72b),路特斯科技的股东结构构成？,What is the shareholder structure of Lotus Technology?,0.8571428571428571,0.0821917808219178,0.15,73
faiss_hyde(qwen72b),faiss_hyde(qwen72b),路特斯科技全球的门店数量是多少？生活用车已经进入多少国家、地区？,What is the total number of Lotus Technology stores globally?,0.9230769230769231,0.1,0.18045112781954886,120
faiss_hyde(qwen72b),faiss_hyde(qwen72b),路特斯科技是否受到欧洲、美国对中国的关税影响？具体适用税率是多少？,Is Lotus Technology affected by tariffs imposed by Europe and the United States on China? What are the specific applicable tax rates?,0.7142857142857143,0.17543859649122806,0.2816901408450704,57
faiss_hyde(qwen72b),faiss_hyde(qwen72b),路特斯科技在售产品有哪些？价格是多少？,What are the products currently offered by Lotus Technology? What are the prices of these products?,0.5555555555555556,0.06578947368421052,0.11764705882352941,76
faiss_hyde(qwen72b),faiss_hyde(qwen72b),路特斯科技截止上半年的全球交付数量是多少？,What is the global delivery volume of Lotus Technology as of the first half of the year?,0.8888888888888888,0.13114754098360656,0.2285714285714286,61
faiss_hyde(qwen72b),faiss_hyde(qwen72b),路特斯科技的商品销售毛利率是多少？,What is the gross margin of Lotus Technology?,1.0,0.08064516129032258,0.1492537313432836,62
faiss_hyde(qwen72b),faiss_hyde(qwen72b),路特斯科技最新的销售指引？,What is the latest sales guidance for Lotus Technology?,1.0,0.06097560975609756,0.11494252873563218,82
faiss_hyde(qwen72b),faiss_hyde(qwen72b),路特斯科技是否盈利？,Is Lotus Technology profitable?,1.0,0.10843373493975904,0.1956521739130435,83
faiss_hyde(qwen72b),faiss_hyde(qwen72b),路特斯科技的用户画像？,What is the user profile for Lotus Technology?,0.8333333333333334,0.06666666666666667,0.1234567901234568,75
faiss_hyde(qwen72b),faiss_hyde(qwen72b),路特斯科技产品的交付周期是多少？,What is the delivery cycle for Lotus Technology products?,0.8,0.0625,0.11594202898550725,64
faiss_hyde(qwen72b),faiss_hyde(qwen72b),路特斯科技的员工数量？,What is the number of employees at Lotus Technology?,0.8,0.05063291139240506,0.09523809523809523,79
faiss_hyde(qwen72b),faiss_hyde(qwen72b),路特斯科技的研发投入？研发人员数量？,What is the R&D investment of Lotus Technology?,0.6666666666666666,0.02857142857142857,0.0547945205479452,140
faiss_hyde(qwen72b),faiss_hyde(qwen72b),路特斯科技的主要竞争优势是什么？,What are the main competitive advantages of Lotus Technology?,0.75,0.09375,0.16666666666666666,64
faiss_hyde(qwen72b),faiss_hyde(qwen72b),路特斯科技的远期目标？,What are the long-term goals of Lotus Technology?,1.0,0.14545454545454545,0.25396825396825395,55
faiss_hyde(qwen72b),faiss_hyde(qwen72b),路特斯科技2024年前9个月的业绩表现如何？,What is the performance of Lotus Technology for the first 9 months of 2024?,1.0,0.07936507936507936,0.14705882352941177,63
faiss_hyde(qwen72b),faiss_hyde(qwen72b),路特斯科技截止3季度的全球交付数量是多少？增长如何？,What is the global delivery volume of Lotus Technology as of the third quarter? How has the delivery volume grown?,0.8888888888888888,0.13333333333333333,0.2318840579710145,60
faiss_hyde(qwen72b),faiss_hyde(qwen72b),路特斯科技前三季度生活用车和跑车的交付量分别是多少？,What were the delivery volumes of Lotus Technology's lifestyle vehicles and sports cars in the first three quarters?,0.8,0.06557377049180328,0.12121212121212123,61
faiss_hyde(qwen72b),faiss_hyde(qwen72b),路特斯科技第三季度的交付量是多少？,What is the delivery volume of Lotus Technology in the third quarter?,0.6,0.04838709677419355,0.08955223880597016,62
faiss_hyde(qwen72b),faiss_hyde(qwen72b),路特斯科技的毛利率是多少？经营性利润/亏损是多少？,What is the gross margin of Lotus Technology?,0.5789473684210527,0.08333333333333333,0.14569536423841056,132
faiss_hyde(qwen72b),faiss_hyde(qwen72b),路特斯科技的全年销售指引是多少？目前看是否能完成？,What is the full-year sales guidance for Lotus Technology? Is it currently on track to meet this guidance?,0.4666666666666667,0.08974358974358974,0.15053763440860216,78
faiss_hyde(qwen72b),faiss_hyde(qwen72b),路特斯科技的最新员工数量？研发人员数量？,What is the latest employee count for Lotus Technology?,0.6666666666666666,0.058394160583941604,0.10738255033557045,137
faiss_hyde(qwen72b),faiss_hyde(qwen72b),路特斯科技的欧洲市场、中国市场、北美市场分别的销售贡献如何？,"What are the sales contributions of Lotus Technology in the European market, Chinese market, and US market?",0.4444444444444444,0.058823529411764705,0.10389610389610389,68
faiss_hyde(qwen72b),faiss_hyde(qwen72b),路特斯科技的欧洲、中国、美国分别的门店数量占比如何？,"What is the distribution of Lotus Technology's store numbers in Europe, China, and the United States?",0.8,0.0851063829787234,0.15384615384615383,47
faiss_hyde(qwen72b),faiss_hyde(qwen72b),路特斯生活用车和跑车的销售占比分别怎样？,What is the sales ratio of Lotus Technology's lifestyle vehicles and sports cars?,0.875,0.11666666666666667,0.20588235294117646,60
faiss_hyde(qwen72b),faiss_hyde(qwen72b),路特斯科技在2024年有哪些关键性成就？,What are the key achievements of Lotus Technology in 2024?,0.8181818181818182,0.12162162162162163,0.21176470588235297,74
faiss_hyde(qwen72b),faiss_hyde(qwen72b),路特斯科技的平均MSRP在什么水平？,What is the average MSRP for Lotus Technology?,0.5454545454545454,0.09375,0.16,64
faiss_hyde(qwen72b),faiss_hyde(qwen72b),路特斯科技在2024年进入了哪些新市场？,What new markets did Lotus Technology enter in 2024?,1.0,0.09836065573770492,0.1791044776119403,61
faiss_hyde(qwen72b),faiss_hyde(qwen72b),路特斯科技有哪些ESG成就？,What are the ESG achievements of Lotus Technology?,0.9090909090909091,0.13513513513513514,0.23529411764705882,74
faiss_hyde(qwen72b),faiss_hyde(qwen72b),路特斯的智能驾驶有哪些成就？,What are the achievements of Lotus Technology in smart driving?,0.8333333333333334,0.20833333333333334,0.33333333333333337,48
faiss_hyde(qwen72b),faiss_hyde(qwen72b),智能驾驶业务（也就是路特斯机器人）的销售额？,What are the sales figures for the intelligent driving business (Lotus Robotics)?,1.0,0.07575757575757576,0.14084507042253522,66
faiss_hyde(qwen72b),faiss_hyde(qwen72b),介绍一下路特斯智能驾驶的NOA服务？,Can you provide an introduction to Lotus Technology's NOA (Navigate on Autopilot) service?,1.0,0.1111111111111111,0.19999999999999998,45
faiss_hyde(qwen72b),faiss_hyde(qwen72b),介绍一下路特斯的Vision80计划和Win26计划,Can you introduce Lotus Technology's Vision80 plan and Win26 plan?,1.0,0.1,0.18181818181818182,50
faiss_hyde(qwen72b),faiss_hyde(qwen72b),路特斯科技2024年1-10月的销量是多少？,What are the sales figures for Lotus Technology from January to October 2024?,0.8,0.06451612903225806,0.11940298507462686,62
faiss_hyde(qwen72b),faiss_hyde(qwen72b),前10个月欧洲市场和中国市场的销量贡献分别是多少？,What are the sales contributions of the European and Chinese markets for the first 10 months?,1.0,0.08928571428571429,0.1639344262295082,56
faiss_hyde(qwen72b),faiss_hyde(qwen72b),哪些市场已经在销售Eletre？,Which markets are already selling the Eletre?,1.0,0.1111111111111111,0.19999999999999998,45
faiss_hyde(qwen72b),faiss_hyde(qwen72b),路特斯的实控人是谁？,Who is the actual controller of Lotus Technology?,1.0,0.07246376811594203,0.13513513513513511,69
faiss_hyde(qwen72b),faiss_hyde(qwen72b),路特斯是上市公司吗？,Is Lotus Technology a publicly listed company?,0.8,0.05555555555555555,0.10389610389610389,72
faiss_hyde(qwen72b),faiss_hyde(qwen72b),On which exchange is Lotus Technology Inc's stock traded and what is the stock ticker?,On which exchange is Lotus Technology Inc's stock traded?,0.6,0.09230769230769231,0.16,65
faiss_hyde(qwen72b),faiss_hyde(qwen72b),Tell me more about Lotus management team,Tell me more about the management team of Lotus Technology,1.0,0.06944444444444445,0.12987012987012989,72
faiss_hyde(qwen72b),faiss_hyde(qwen72b),Who are the core management team of Lotus?,Who are the core management team members of Lotus Technology?,1.0,0.08064516129032258,0.1492537313432836,62
faiss_hyde(qwen72b),faiss_hyde(qwen72b),路特斯科技全球门店数量是多少？生活用车已经进入多少国家、地区？,What is the number of global stores for Lotus Technology?,0.9411764705882353,0.13333333333333333,0.23357664233576642,120
faiss_hyde(qwen72b),faiss_hyde(qwen72b),路特斯的主要股东有哪些？,What are the major shareholders of Lotus Technology?,1.0,0.07692307692307693,0.14285714285714288,65
faiss_hyde(qwen72b),faiss_hyde(qwen72b),路特斯科技在售产品有哪些？价格是多少？,What are the products currently offered by Lotus Technology?,1.0,0.026143790849673203,0.05095541401273886,153
faiss_hyde(qwen72b),faiss_hyde(qwen72b),截止2季度的全球销量是多少？,What is the global sales volume as of the second quarter for Lotus Technology?,1.0,0.0821917808219178,0.1518987341772152,73
faiss_hyde(qwen72b),faiss_hyde(qwen72b),预计2024年销量是多少？,What is the expected sales volume for 2024 for Lotus Technology?,0.8,0.056338028169014086,0.10526315789473684,71
faiss_hyde(qwen72b),faiss_hyde(qwen72b),路特斯的主要竞争优势是什么？,What are the main competitive advantages of Lotus Technology?,0.8888888888888888,0.125,0.2191780821917808,64
faiss_hyde(qwen72b),faiss_hyde(qwen72b),路特斯的长期战略目标是什么？,What is the long-term strategic goal of Lotus Technology?,0.875,0.109375,0.19444444444444445,64
faiss_hyde(qwen72b),faiss_hyde(qwen72b),路特斯科技和LVMH的关系是什么？,What is the relationship between Lotus Technology and LVMH?,1.0,0.09333333333333334,0.17073170731707318,75
faiss_hyde(qwen72b),faiss_hyde(qwen72b),路特斯科技和路特斯汽车的关系是什么？,What is the relationship between Lotus Technology and Lotus Cars?,0.75,0.09836065573770492,0.17391304347826086,61
faiss_hyde(qwen72b),faiss_hyde(qwen72b),2024年9月27日LTIL和Geely UK Limited之间签署的股权转让协议，请简述协议内容,"Please summarize the content of the share transfer agreement signed between LTIL and Geely UK Limited on September 27, 2024",0.8,0.08888888888888889,0.15999999999999998,45
faiss_hyde(qwen72b),faiss_hyde(qwen72b),2024年9月27日签署的股权转让协议完成之后，LTIC的股权结构是怎样的？,"What will be the equity structure of LTIC after the share transfer agreement signed on September 27, 2024, is completed?",0.6,0.0375,0.07058823529411765,80
faiss_hyde(qwen72b),faiss_hyde(qwen72b),LTIC向Geely UK Limited转让LTIC股权的转让对价是多少？,What is the consideration for the transfer of LTIC shares to Geely UK Limited?,0.8,0.0625,0.11594202898550725,64
faiss_hyde(qwen72b),faiss_hyde(qwen72b),Lotus Technology公告的最近一次融资是什么交易？具体的交易情况是什么样？,What was the most recent financing transaction announced by Lotus Technology? What are the specific details of this transaction?,0.1,0.011764705882352941,0.021052631578947368,85
faiss_hyde(qwen72b),faiss_hyde(qwen72b),介绍一下Kershaw Health Limited,Can you provide an introduction to Kershaw Health Limited?,0.8,0.05333333333333334,0.1,75
faiss_hyde(qwen72b),faiss_hyde(qwen72b),公司对全球豪华电动车市场持什么观点？对行业竞争怎么看？,What is the company's view on the global luxury electric vehicle market? What is the company's perspective on industry competition?,0.9333333333333333,0.22580645161290322,0.36363636363636365,62
faiss_hyde(qwen72b),faiss_hyde(qwen72b),三款Eletre有什么区别,What are the differences between the three versions of the Eletre?,1.0,0.1891891891891892,0.3181818181818182,37
faiss_hyde(qwen72b),faiss_hyde(qwen72b),路特斯是否仍在销售燃油车,Is Lotus still selling gasoline cars?,0.8571428571428571,0.09090909090909091,0.1643835616438356,66
faiss_hyde(qwen72b),faiss_hyde(qwen72b),简述Lotus Technology的公司架构,Please provide a brief overview of Lotus Technology's company structure.,0.6666666666666666,0.07142857142857142,0.12903225806451613,84
faiss_hyde(qwen72b),faiss_hyde(qwen72b),Lotus Technology是VIE架构吗？,Is Lotus Technology structured as a VIE (Variable Interest Entity)?,0.9333333333333333,0.2413793103448276,0.3835616438356165,58
faiss_hyde(qwen72b),faiss_hyde(qwen72b),路特斯科技在2024年1季度、2季度、3季度的跑车和生活用车交付量分别是多少？,"What are the delivery volumes of sports cars and lifestyle vehicles for Lotus Tech in Q1, Q2, and Q3 of 2024?",1.0,0.2708333333333333,0.4262295081967213,48
faiss_hyde(qwen72b),faiss_hyde(qwen72b),路特斯科技在2024年1季度、2季度、3季度中国、北美、欧洲、其他市场的交付量分别是多少？,"What are the delivery volumes of Lotus Tech in China, the United States, Europe, and other markets for Q1, Q2, and Q3 of 2024?",0.8,0.25,0.38095238095238093,48
faiss_hyde(qwen72b),faiss_hyde(qwen72b),路特斯科技是否拥有路特斯品牌？,Does Lotus Tech own the Lotus brand?,0.8888888888888888,0.11594202898550725,0.20512820512820512,69
faiss_hyde(qwen72b),faiss_hyde(qwen72b),路特斯科技的盈利水平和现金流情况怎么样？,What is the profit level and cash flow situation of Lotus Tech?,0.5333333333333333,0.11764705882352941,0.19277108433734938,68
faiss_hyde(qwen72b),faiss_hyde(qwen72b),公司如何对待用户的个人数据？,How does the company handle users personal data?,0.75,0.16981132075471697,0.27692307692307694,53
faiss_hyde(qwen72b),faiss_hyde(qwen72b),Kershaw Health Limited与Lotus Technology达成了什么协议？,What agreement has Kershaw Health Limited reached with Lotus Technology?,1.0,0.06578947368421052,0.12345679012345677,76
faiss_hyde(qwen72b),faiss_hyde(qwen72b),Kershaw Health Limited认购Lotus Technology的债券金额是多少？,What is the amount of bonds subscribed by Kershaw Health Limited for Lotus Technology?,0.6666666666666666,0.06779661016949153,0.12307692307692307,59
faiss_hyde(qwen72b),faiss_hyde(qwen72b),Kershaw Health Limited与Lotus Technology的交易进展如何？,What is the current status of the transaction between Kershaw Health Limited and Lotus Technology?,1.0,0.06329113924050633,0.11904761904761907,79
faiss_hyde(qwen72b),faiss_hyde(qwen72b),Lotus Technology在9月和10月的交付量分别是多少？,What were the delivery numbers for Lotus Technology in September and October?,0.8,0.12903225806451613,0.2222222222222222,62
faiss_hyde(qwen72b),faiss_hyde(qwen72b),介绍一下吉利控股？吉利控股给路特斯科技带来什么助力？,What is Geely Holding? How does Geely Holding support Lotus Technology?,0.84375,0.5,0.627906976744186,54
faiss_hyde(qwen7b),faiss_hyde(qwen7b),路特斯科技的总部位于哪里？,Where is the headquarters of Lotus Technology located?,1.0,0.13725490196078433,0.24137931034482762,51
faiss_hyde(qwen7b),faiss_hyde(qwen7b),路特斯科技股票在哪个交易所交易？股票代码是多少？,Where is Lotus Technology's stock traded? What is the stock code for Lotus Technology?,0.65,0.22807017543859648,0.33766233766233766,57
faiss_hyde(qwen7b),faiss_hyde(qwen7b),路特斯科技的一股美国存托股份【ADS】代表多少股普通股？,How many ordinary shares does one American Depositary Share (ADS) of Lotus Technology represent?,0.8333333333333334,0.08620689655172414,0.15625000000000003,58
faiss_hyde(qwen7b),faiss_hyde(qwen7b),路特斯科技的主营业务是什么？,What is the main business of Lotus Technology?,0.9166666666666666,0.14102564102564102,0.2444444444444444,78
faiss_hyde(qwen7b),faiss_hyde(qwen7b),路特斯科技与路特斯汽车的关系是什么？,What is the relationship between Lotus Technology and Lotus Cars?,0.8571428571428571,0.09230769230769231,0.16666666666666666,65
faiss_hyde(qwen7b),faiss_hyde(qwen7b),路特斯科技与吉利汽车的关系是什么？,What is the relationship between Lotus Technology and Geely Auto?,0.875,0.12727272727272726,0.22222222222222224,55
faiss_hyde(qwen7b),faiss_hyde(qwen7b),路特斯科技的股东结构构成？,What is the shareholder structure of Lotus Technology?,1.0,0.11290322580645161,0.2028985507246377,62
faiss_hyde(qwen7b),faiss_hyde(qwen7b),路特斯科技全球的门店数量是多少？生活用车已经进入多少国家、地区？,What is the total number of Lotus Technology stores globally?,0.8461538461538461,0.10091743119266056,0.18032786885245905,109
faiss_hyde(qwen7b),faiss_hyde(qwen7b),路特斯科技是否受到欧洲、美国对中国的关税影响？具体适用税率是多少？,Is Lotus Technology affected by tariffs imposed by Europe and the United States on China? What are the specific applicable tax rates?,0.7857142857142857,0.19642857142857142,0.3142857142857143,56
faiss_hyde(qwen7b),faiss_hyde(qwen7b),路特斯科技在售产品有哪些？价格是多少？,What are the products currently offered by Lotus Technology? What are the prices of these products?,0.4444444444444444,0.05405405405405406,0.0963855421686747,74
faiss_hyde(qwen7b),faiss_hyde(qwen7b),路特斯科技截止上半年的全球交付数量是多少？,What is the global delivery volume of Lotus Technology as of the first half of the year?,0.8888888888888888,0.12698412698412698,0.2222222222222222,63
faiss_hyde(qwen7b),faiss_hyde(qwen7b),路特斯科技的商品销售毛利率是多少？,What is the gross margin of Lotus Technology?,1.0,0.09259259259259259,0.1694915254237288,54
